id,state,county,rate
29071,Missouri,Franklin County,1.8
29073,Missouri,Gasconade County,1.15
29075,Missouri,Gentry County,2.56
29077,Missouri,Greene County,6.2
29079,Missouri,Grundy County,6.91
29081,Missouri,Harrison County,5.65
29083,Missouri,Henry County,8.04
29085,Missouri,Hickory County,7.36
29087,Missouri,Holt County,7.07
29089,Missouri,Howard County,5.94
29091,Missouri,Howell County,0.02
29093,Missouri,Iron County,5.28
29095,Missouri,Jackson County,2.17
29097,Missouri,Jasper County,4.74
29099,Missouri,Jefferson County,6.38
29101,Missouri,Johnson County,1.52
29103,Missouri,Knox County,5.91
29105,Missouri,Laclede County,8.38
29107,Missouri,Lafayette County,0.32
29109,Missouri,Lawrence County,9.16
29111,Missouri,Lewis County,6.66
29113,Missouri,Lincoln County,9
29115,Missouri,Linn County,8.51
29117,Missouri,Livingston County,8.84
29119,Missouri,McDonald County,0.62
29121,Missouri,Macon County,9.65
29123,Missouri,Madison County,2.44
29125,Missouri,Maries County,1.23
29127,Missouri,Marion County,4.76
29129,Missouri,Mercer County,3.15
29131,Missouri,Miller County,0.11
29133,Missouri,Mississippi County,5.19
29135,Missouri,Moniteau County,5.24
29137,Missouri,Monroe County,3.21
29139,Missouri,Montgomery County,3.42
29141,Missouri,Morgan County,4.5
29143,Missouri,New Madrid County,3.13
29145,Missouri,Newton County,4.43
29147,Missouri,Nodaway County,9.85
29149,Missouri,Oregon County,5.39
29151,Missouri,Osage County,3.27
29153,Missouri,Ozark County,4.46
29155,Missouri,Pemiscot County,8.56
29157,Missouri,Perry County,0.74
29159,Missouri,Pettis County,1.1
29161,Missouri,Phelps County,2.87
29163,Missouri,Pike County,8.33
29165,Missouri,Platte County,9.5
29167,Missouri,Polk County,0.15
29169,Missouri,Pulaski County,5.08
29171,Missouri,Putnam County,8.59
29173,Missouri,Ralls County,4.96
29175,Missouri,Randolph County,5.54
29177,Missouri,Ray County,7.98
29179,Missouri,Reynolds County,6.95
29181,Missouri,Ripley County,3.72
29183,Missouri,St. Charles County,3.29
29185,Missouri,St. Clair County,6.9
29186,Missouri,Ste. Genevieve County,9.69
29187,Missouri,St. Francois County,3.48
29189,Missouri,St. Louis County,6.6
29195,Missouri,Saline County,0.06
29197,Missouri,Schuyler County,9.96
29199,Missouri,Scotland County,8.01
29201,Missouri,Scott County,7.34
29203,Missouri,Shannon County,1.15
29205,Missouri,Shelby County,2.04
29207,Missouri,Stoddard County,8.46
29209,Missouri,Stone County,5.52
29211,Missouri,Sullivan County,2.75
29213,Missouri,Taney County,6.53
29215,Missouri,Texas County,0.77
29217,Missouri,Vernon County,6.43
29219,Missouri,Warren County,8.97
29221,Missouri,Washington County,6.11
29223,Missouri,Wayne County,9.22
29225,Missouri,Webster County,0.15
29227,Missouri,Worth County,4.69
29229,Missouri,Wright County,5.16
29510,Missouri,St. Louis city,2.19
30001,Montana,Beaverhead County,0.67
30003,Montana,Big Horn County,1.06
30005,Montana,Blaine County,3.09
30007,Montana,Broadwater County,9.04
30009,Montana,Carbon County,5.36
30011,Montana,Carter County,6.45
30013,Montana,Cascade County,4.65
30015,Montana,Chouteau County,4.02
30017,Montana,Custer County,6.7
30019,Montana,Daniels County,1.7
30021,Montana,Dawson County,9.71
30023,Montana,Deer Lodge County,6.71
30025,Montana,Fallon County,3.54
30027,Montana,Fergus County,3.18
30029,Montana,Flathead County,5.66
30031,Montana,Gallatin County,5.38
30033,Montana,Garfield County,3.95
30035,Montana,Glacier County,8.97
30037,Montana,Golden Valley County,0.65
30039,Montana,Granite County,9.12
30041,Montana,Hill County,3.18
30043,Montana,Jefferson County,3.78
30045,Montana,Judith Basin County,1.51
30047,Montana,Lake County,4.58
30049,Montana,Lewis and Clark County,1.94
30051,Montana,Liberty County,9.96
30053,Montana,Lincoln County,9.16
30055,Montana,McCone County,1.46
30057,Montana,Madison County,6.2
30059,Montana,Meagher County,5.5
30061,Montana,Mineral County,6.55
30063,Montana,Missoula County,7.21
30065,Montana,Musselshell County,2.65
30067,Montana,Park County,1.3
30069,Montana,Petroleum County,8.85
30071,Montana,Phillips County,3.38
30073,Montana,Pondera County,8.78
30075,Montana,Powder River County,0.71
30077,Montana,Powell County,4.7
30079,Montana,Prairie County,4.52
30081,Montana,Ravalli County,5.87
30083,Montana,Richland County,9.99
30085,Montana,Roosevelt County,6.26
30087,Montana,Rosebud County,6
30089,Montana,Sanders County,8.25
30091,Montana,Sheridan County,0.05
30093,Montana,Silver Bow County,1.56
30095,Montana,Stillwater County,1.75
30097,Montana,Sweet Grass County,1.98
30099,Montana,Teton County,3.95
30101,Montana,Toole County,0.94
30103,Montana,Treasure County,2.15
30105,Montana,Valley County,1.04
30107,Montana,Wheatland County,5.75
30109,Montana,Wibaux County,2.83
30111,Montana,Yellowstone County,8.61
31001,Nebraska,Adams County,8.75
31003,Nebraska,Antelope County,6.08
31005,Nebraska,Arthur County,9.46
31007,Nebraska,Banner County,1.28
31009,Nebraska,Blaine County,3.5
31011,Nebraska,Boone County,8.12
31013,Nebraska,Box Butte County,3.03
31015,Nebraska,Boyd County,0.64
31017,Nebraska,Brown County,6.73
31019,Nebraska,Buffalo County,9.97
31021,Nebraska,Burt County,0.98
31023,Nebraska,Butler County,2.15
31025,Nebraska,Cass County,3.33
31027,Nebraska,Cedar County,8.49
31029,Nebraska,Chase County,5.74
31031,Nebraska,Cherry County,9.58
31033,Nebraska,Cheyenne County,3.31
31035,Nebraska,Clay County,7.54
31037,Nebraska,Colfax County,5.69
31039,Nebraska,Cuming County,2.49
31041,Nebraska,Custer County,2.47
31043,Nebraska,Dakota County,8.68
31045,Nebraska,Dawes County,4.77
31047,Nebraska,Dawson County,5.65
31049,Nebraska,Deuel County,3.36
31051,Nebraska,Dixon County,3.32
31053,Nebraska,Dodge County,2.49
31055,Nebraska,Douglas County,4.93
31057,Nebraska,Dundy County,3.27
31059,Nebraska,Fillmore County,1.96
31061,Nebraska,Franklin County,2.11
31063,Nebraska,Frontier County,2.25
31065,Nebraska,Furnas County,8.21
31067,Nebraska,Gage County,4.55
31069,Nebraska,Garden County,5.76
31071,Nebraska,Garfield County,5.63
31073,Nebraska,Gosper County,7.9
31075,Nebraska,Grant County,3.12
31077,Nebraska,Greeley County,0.33
31079,Nebraska,Hall County,2.33
31081,Nebraska,Hamilton County,4.22
31083,Nebraska,Harlan County,3.92
31085,Nebraska,Hayes County,2.61
31087,Nebraska,Hitchcock County,4.5
31089,Nebraska,Holt County,0.07
31091,Nebraska,Hooker County,7.63
31093,Nebraska,Howard County,3.43
31095,Nebraska,Jefferson County,7.79
31097,Nebraska,Johnson County,4.94
31099,Nebraska,Kearney County,1.5
31101,Nebraska,Keith County,0.98
31103,Nebraska,Keya Paha County,8.66
31105,Nebraska,Kimball County,8.18
31107,Nebraska,Knox County,9.65
31109,Nebraska,Lancaster County,8.96
31111,Nebraska,Lincoln County,2.51
31113,Nebraska,Logan County,3.5
31115,Nebraska,Loup County,1.39
31117,Nebraska,McPherson County,5.51
31119,Nebraska,Madison County,1.78
31121,Nebraska,Merrick County,3.77
31123,Nebraska,Morrill County,9.89
31125,Nebraska,Nance County,5.32
31127,Nebraska,Nemaha County,9.78
31129,Nebraska,Nuckolls County,8.2
31131,Nebraska,Otoe County,0.99
31133,Nebraska,Pawnee County,9.26
31135,Nebraska,Perkins County,7.54
31137,Nebraska,Phelps County,8.16
31139,Nebraska,Pierce County,7.65
31141,Nebraska,Platte County,0.51
31143,Nebraska,Polk County,3.24
31145,Nebraska,Red Willow County,8.59
31147,Nebraska,Richardson County,6.8
31149,Nebraska,Rock County,0.38
31151,Nebraska,Saline County,3.82
31153,Nebraska,Sarpy County,2.8
31155,Nebraska,Saunders County,9.3
31157,Nebraska,Scotts Bluff County,9.1
31159,Nebraska,Seward County,9.27
31161,Nebraska,Sheridan County,3.62
31163,Nebraska,Sherman County,2.25
31165,Nebraska,Sioux County,6.13
31167,Nebraska,Stanton County,1.07
31169,Nebraska,Thayer County,4.28
31171,Nebraska,Thomas County,6.89
31173,Nebraska,Thurston County,7.21
31175,Nebraska,Valley County,4.18
31177,Nebraska,Washington County,3.84
31179,Nebraska,Wayne County,5.81
31181,Nebraska,Webster County,9.51
31183,Nebraska,Wheeler County,2.74
31185,Nebraska,York County,2.29
32001,Nevada,Churchill County,2.12
32003,Nevada,Clark County,4.14
32005,Nevada,Douglas County,8.31
32007,Nevada,Elko County,7.4
32009,Nevada,Esmeralda County,0.06
32011,Nevada,Eureka County,9
32013,Nevada,Humboldt County,1.73
32015,Nevada,Lander County,2.4
32017,Nevada,Lincoln County,6.83
32019,Nevada,Lyon County,6.77
32021,Nevada,Mineral County,4.34
32023,Nevada,Nye County,2.97
32027,Nevada,Pershing County,5.94
32029,Nevada,Storey County,8.96
32031,Nevada,Washoe County,1.5
32033,Nevada,White Pine County,3.26
32510,Nevada,Carson City,9.83
33001,New Hampshire,Belknap County,2.8
33003,New Hampshire,Carroll County,3.65
33005,New Hampshire,Cheshire County,6.55
33007,New Hampshire,Coos County,3
33009,New Hampshire,Grafton County,3.51
33011,New Hampshire,Hillsborough County,0.75
33013,New Hampshire,Merrimack County,7.12
33015,New Hampshire,Rockingham County,9.33
33017,New Hampshire,Strafford County,2.87
33019,New Hampshire,Sullivan County,9.7
34001,New Jersey,Atlantic County,6.43
34003,New Jersey,Bergen County,6.03
34005,New Jersey,Burlington County,5.39
34007,New Jersey,Camden County,9.28
34009,New Jersey,Cape May County,4.56
34011,New Jersey,Cumberland County,8.49
34013,New Jersey,Essex County,0.58
34015,New Jersey,Gloucester County,0.42
34017,New Jersey,Hudson County,7.06
34019,New Jersey,Hunterdon County,5.26
34021,New Jersey,Mercer County,1.09
34023,New Jersey,Middlesex County,9.17
34025,New Jersey,Monmouth County,0.31
34027,New Jersey,Morris County,2.86
34029,New Jersey,Ocean County,1.33
34031,New Jersey,Passaic County,9.58
34033,New Jersey,Salem County,8.04
34035,New Jersey,Somerset County,0.41
34037,New Jersey,Sussex County,9.21
34039,New Jersey,Union County,0.34
34041,New Jersey,Warren County,7.38
35001,New Mexico,Bernalillo County,3.76
35003,New Mexico,Catron County,2.3
35005,New Mexico,Chaves County,3.09
35006,New Mexico,Cibola County,5.82
35007,New Mexico,Colfax County,1.76
35009,New Mexico,Curry County,7.43
35011,New Mexico,De Baca County,3.05
35013,New Mexico,Dona Ana County,4.95
35015,New Mexico,Eddy County,3.87
35017,New Mexico,Grant County,9.51
35019,New Mexico,Guadalupe County,1.31
35021,New Mexico,Harding County,5
35023,New Mexico,Hidalgo County,9.78
35025,New Mexico,Lea County,0.52
35027,New Mexico,Lincoln County,0.94
35028,New Mexico,Los Alamos County,9.88
35029,New Mexico,Luna County,1.91
35031,New Mexico,McKinley County,0.24
35033,New Mexico,Mora County,4.77
35035,New Mexico,Otero County,4.09
35037,New Mexico,Quay County,0.72
35039,New Mexico,Rio Arriba County,3.58
35041,New Mexico,Roosevelt County,9.37
35043,New Mexico,Sandoval County,6.32
35045,New Mexico,San Juan County,9.18
35047,New Mexico,San Miguel County,8.93
35049,New Mexico,Santa Fe County,6.38
35051,New Mexico,Sierra County,4.96
35053,New Mexico,Socorro County,6.38
35055,New Mexico,Taos County,5.27
35057,New Mexico,Torrance County,5.07
35059,New Mexico,Union County,5.26
35061,New Mexico,Valencia County,2.49
36001,New York,Albany County,7.69
36003,New York,Allegany County,1.94
36005,New York,Bronx County,0.53
36007,New York,Broome County,2.18
36009,New York,Cattaraugus County,9.62
36011,New York,Cayuga County,9.85
36013,New York,Chautauqua County,4.19
36015,New York,Chemung County,5.26
36017,New York,Chenango County,4.27
36019,New York,Clinton County,3.41
36021,New York,Columbia County,3.43
36023,New York,Cortland County,2.93
36025,New York,Delaware County,0.4
36027,New York,Dutchess County,0.7
36029,New York,Erie County,7.39
36031,New York,Essex County,0.91
36033,New York,Franklin County,5.12
36035,New York,Fulton County,5.34
36037,New York,Genesee County,0.48
36039,New York,Greene County,6.75
36041,New York,Hamilton County,5.18
36043,New York,Herkimer County,2.22
36045,New York,Jefferson County,7.81
36047,New York,Kings County,0.32
36049,New York,Lewis County,8.24
36051,New York,Livingston County,2.47
36053,New York,Madison County,7.07
36055,New York,Monroe County,0.78
36057,New York,Montgomery County,5.26
36059,New York,Nassau County,2.44
36061,New York,New York County,6.91
36063,New York,Niagara County,0.64
36065,New York,Oneida County,6.97
36067,New York,Onondaga County,0.79
36069,New York,Ontario County,9.61
36071,New York,Orange County,4.77
36073,New York,Orleans County,1.51
36075,New York,Oswego County,7.51
36077,New York,Otsego County,9.46
36079,New York,Putnam County,6.72
36081,New York,Queens County,9.91
36083,New York,Rensselaer County,7.6
36085,New York,Richmond County,4.26
36087,New York,Rockland County,1.71
36089,New York,St. Lawrence County,7.01
36091,New York,Saratoga County,2.25
36093,New York,Schenectady County,0.03
36095,New York,Schoharie County,0.55
36097,New York,Schuyler County,7.96
36099,New York,Seneca County,8.5
36101,New York,Steuben County,8.74
36103,New York,Suffolk County,8.24
36105,New York,Sullivan County,7.12
36107,New York,Tioga County,7.6
36109,New York,Tompkins County,6.31
36111,New York,Ulster County,2.36
36113,New York,Warren County,7.2
36115,New York,Washington County,1.55
36117,New York,Wayne County,4.03
36119,New York,Westchester County,5.82
36121,New York,Wyoming County,9.61
36123,New York,Yates County,4.68
37001,North Carolina,Alamance County,2.12
37003,North Carolina,Alexander County,7.43
37005,North Carolina,Alleghany County,4.39
37007,North Carolina,Anson County,1.3
37009,North Carolina,Ashe County,0.75
37011,North Carolina,Avery County,8.29
37013,North Carolina,Beaufort County,7.95
37015,North Carolina,Bertie County,0.18
37017,North Carolina,Bladen County,1.64
37019,North Carolina,Brunswick County,6.45
37021,North Carolina,Buncombe County,7.91
37023,North Carolina,Burke County,0.28
37025,North Carolina,Cabarrus County,3.23
37027,North Carolina,Caldwell County,9.61
37029,North Carolina,Camden County,9.44
37031,North Carolina,Carteret County,6.46
37033,North Carolina,Caswell County,7.69
37035,North Carolina,Catawba County,2.56
37037,North Carolina,Chatham County,7.08
37039,North Carolina,Cherokee County,7.1
37041,North Carolina,Chowan County,1.89
37043,North Carolina,Clay County,7.55
37045,North Carolina,Cleveland County,6.55
37047,North Carolina,Columbus County,1.41
37049,North Carolina,Craven County,4.02
37051,North Carolina,Cumberland County,4.01
37053,North Carolina,Currituck County,5.8
37055,North Carolina,Dare County,0.23
37057,North Carolina,Davidson County,5.83
37059,North Carolina,Davie County,1.89
37061,North Carolina,Duplin County,0.34
37063,North Carolina,Durham County,8.39
37065,North Carolina,Edgecombe County,9.36
37067,North Carolina,Forsyth County,7.54
37069,North Carolina,Franklin County,9.79
37071,North Carolina,Gaston County,5.08
37073,North Carolina,Gates County,5.38
37075,North Carolina,Graham County,2.82
37077,North Carolina,Granville County,3.24
37079,North Carolina,Greene County,3.05
37081,North Carolina,Guilford County,9.27
37083,North Carolina,Halifax County,7.95
37085,North Carolina,Harnett County,6.44
37087,North Carolina,Haywood County,3.45
37089,North Carolina,Henderson County,7.3
37091,North Carolina,Hertford County,6.91
37093,North Carolina,Hoke County,6.15
37095,North Carolina,Hyde County,7.74
37097,North Carolina,Iredell County,3.85
37099,North Carolina,Jackson County,1.26
37101,North Carolina,Johnston County,3.57
37103,North Carolina,Jones County,9.33
37105,North Carolina,Lee County,8.08
37107,North Carolina,Lenoir County,3.33
37109,North Carolina,Lincoln County,7.08
37111,North Carolina,McDowell County,0.5
37113,North Carolina,Macon County,2.83
37115,North Carolina,Madison County,6.46
37117,North Carolina,Martin County,0.58
37119,North Carolina,Mecklenburg County,0.16
37121,North Carolina,Mitchell County,9.94
37123,North Carolina,Montgomery County,8.97
37125,North Carolina,Moore County,0.89
37127,North Carolina,Nash County,8
37129,North Carolina,New Hanover County,1.35
37131,North Carolina,Northampton County,6.1
37133,North Carolina,Onslow County,4.33
37135,North Carolina,Orange County,0.69
37137,North Carolina,Pamlico County,6.83
37139,North Carolina,Pasquotank County,8.95
37141,North Carolina,Pender County,7.56
37143,North Carolina,Perquimans County,9.27
37145,North Carolina,Person County,6.38
37147,North Carolina,Pitt County,7.03
37149,North Carolina,Polk County,2.43
37151,North Carolina,Randolph County,5.83
37153,North Carolina,Richmond County,4.92
37155,North Carolina,Robeson County,8.84
37157,North Carolina,Rockingham County,3.9
37159,North Carolina,Rowan County,9.64
37161,North Carolina,Rutherford County,2.47
37163,North Carolina,Sampson County,8
37165,North Carolina,Scotland County,1.39
37167,North Carolina,Stanly County,3.55
37169,North Carolina,Stokes County,8.94
37171,North Carolina,Surry County,9.06
37173,North Carolina,Swain County,7.28
37175,North Carolina,Transylvania County,7.53
37177,North Carolina,Tyrrell County,9.69
37179,North Carolina,Union County,6.15
37181,North Carolina,Vance County,5.51
37183,North Carolina,Wake County,7.02
37185,North Carolina,Warren County,1.18
37187,North Carolina,Washington County,4.9
37189,North Carolina,Watauga County,2.42
37191,North Carolina,Wayne County,0.04
37193,North Carolina,Wilkes County,4.73
37195,North Carolina,Wilson County,5.07
37197,North Carolina,Yadkin County,7.02
37199,North Carolina,Yancey County,9.65
38001,North Dakota,Adams County,4.82
38003,North Dakota,Barnes County,4.32
38005,North Dakota,Benson County,8.15
38007,North Dakota,Billings County,0.68
38009,North Dakota,Bottineau County,2.35
38011,North Dakota,Bowman County,1.98
38013,North Dakota,Burke County,2.54
38015,North Dakota,Burleigh County,2.36
38017,North Dakota,Cass County,5.17
38019,North Dakota,Cavalier County,1.54
38021,North Dakota,Dickey County,6.62
38023,North Dakota,Divide County,9.7
38025,North Dakota,Dunn County,3.67
38027,North Dakota,Eddy County,1.06
38029,North Dakota,Emmons County,1.58
38031,North Dakota,Foster County,5.54
38033,North Dakota,Golden Valley County,8.36
38035,North Dakota,Grand Forks County,9.63
38037,North Dakota,Grant County,9.52
38039,North Dakota,Griggs County,0.03
38041,North Dakota,Hettinger County,2.47
38043,North Dakota,Kidder County,6.03
38045,North Dakota,LaMoure County,6.09
38047,North Dakota,Logan County,3.31
38049,North Dakota,McHenry County,4.86
38051,North Dakota,McIntosh County,3.73
38053,North Dakota,McKenzie County,8.97
38055,North Dakota,McLean County,6.29
38057,North Dakota,Mercer County,10
38059,North Dakota,Morton County,3.3
38061,North Dakota,Mountrail County,4.39
38063,North Dakota,Nelson County,8.99
38065,North Dakota,Oliver County,7.73
38067,North Dakota,Pembina County,8.02
38069,North Dakota,Pierce County,1.52
38071,North Dakota,Ramsey County,2.76
38073,North Dakota,Ransom County,6.24
38075,North Dakota,Renville County,8.73
38077,North Dakota,Richland County,7.16
38079,North Dakota,Rolette County,3.16
38081,North Dakota,Sargent County,7.27
38083,North Dakota,Sheridan County,2.89
38085,North Dakota,Sioux County,9.75
38087,North Dakota,Slope County,5.34
38089,North Dakota,Stark County,3.83
38091,North Dakota,Steele County,4.49
38093,North Dakota,Stutsman County,0.28
38095,North Dakota,Towner County,7.6
38097,North Dakota,Traill County,0.13
38099,North Dakota,Walsh County,3.95
38101,North Dakota,Ward County,9.29
38103,North Dakota,Wells County,5.4
38105,North Dakota,Williams County,3.18
39001,Ohio,Adams County,0.75
39003,Ohio,Allen County,6.35
39005,Ohio,Ashland County,1.55
39007,Ohio,Ashtabula County,4.04
39009,Ohio,Athens County,8.89
39011,Ohio,Auglaize County,0.55
39013,Ohio,Belmont County,3.92
39015,Ohio,Brown County,8.63
39017,Ohio,Butler County,6.83
39019,Ohio,Carroll County,3.12
39021,Ohio,Champaign County,7.12
39023,Ohio,Clark County,1.47
39025,Ohio,Clermont County,0.33
39027,Ohio,Clinton County,9.89
39029,Ohio,Columbiana County,7.23
39031,Ohio,Coshocton County,9.04
39033,Ohio,Crawford County,1.18
39035,Ohio,Cuyahoga County,1.02
39037,Ohio,Darke County,5.72
39039,Ohio,Defiance County,6.48
39041,Ohio,Delaware County,6.54
39043,Ohio,Erie County,6.2
39045,Ohio,Fairfield County,5.19
39047,Ohio,Fayette County,8.96
39049,Ohio,Franklin County,2.61
39051,Ohio,Fulton County,7.82
39053,Ohio,Gallia County,7
39055,Ohio,Geauga County,7.11
39057,Ohio,Greene County,4.59
39059,Ohio,Guernsey County,3.07
39061,Ohio,Hamilton County,4.85
39063,Ohio,Hancock County,9.08
39065,Ohio,Hardin County,0.23
39067,Ohio,Harrison County,0.84
39069,Ohio,Henry County,6.52
39071,Ohio,Highland County,5.51
39073,Ohio,Hocking County,9.45
39075,Ohio,Holmes County,7.82
39077,Ohio,Huron County,9.9
39079,Ohio,Jackson County,2.73
39081,Ohio,Jefferson County,9.12
39083,Ohio,Knox County,4.68
39085,Ohio,Lake County,4.69
39087,Ohio,Lawrence County,8.02
39089,Ohio,Licking County,3.4
39091,Ohio,Logan County,8.67
39093,Ohio,Lorain County,8.05
39095,Ohio,Lucas County,2.97
39097,Ohio,Madison County,6.08
39099,Ohio,Mahoning County,5.9
39101,Ohio,Marion County,8.98
39103,Ohio,Medina County,6.79
39105,Ohio,Meigs County,5.02
39107,Ohio,Mercer County,6.34
39109,Ohio,Miami County,6.87
39111,Ohio,Monroe County,0.26
39113,Ohio,Montgomery County,4.12
39115,Ohio,Morgan County,2.87
39117,Ohio,Morrow County,5.79
39119,Ohio,Muskingum County,4.59
39121,Ohio,Noble County,7.33
39123,Ohio,Ottawa County,6.16
39125,Ohio,Paulding County,0.75
39127,Ohio,Perry County,1.73
39129,Ohio,Pickaway County,6.45
39131,Ohio,Pike County,8.75
39133,Ohio,Portage County,9.75
39135,Ohio,Preble County,2.41
39137,Ohio,Putnam County,8.8
39139,Ohio,Richland County,7.45
39141,Ohio,Ross County,5.47
39143,Ohio,Sandusky County,9.45
39145,Ohio,Scioto County,6.33
39147,Ohio,Seneca County,2.3
39149,Ohio,Shelby County,9.16
39151,Ohio,Stark County,1.83
39153,Ohio,Summit County,5.18
39155,Ohio,Trumbull County,3.82
39157,Ohio,Tuscarawas County,3.49
39159,Ohio,Union County,0.66
39161,Ohio,Van Wert County,4.4
39163,Ohio,Vinton County,6.16
39165,Ohio,Warren County,2.55
39167,Ohio,Washington County,0.74
39169,Ohio,Wayne County,5.05
39171,Ohio,Williams County,8.66
39173,Ohio,Wood County,7.85
39175,Ohio,Wyandot County,9.85
40001,Oklahoma,Adair County,5.71
40003,Oklahoma,Alfalfa County,0.41
40005,Oklahoma,Atoka County,6.52
40007,Oklahoma,Beaver County,1.48
40009,Oklahoma,Beckham County,0.52
40011,Oklahoma,Blaine County,5.18
40013,Oklahoma,Bryan County,0.43
40015,Oklahoma,Caddo County,3.15
40017,Oklahoma,Canadian County,2.93
40019,Oklahoma,Carter County,3.83
40021,Oklahoma,Cherokee County,4.64
40023,Oklahoma,Choctaw County,1.21
40025,Oklahoma,Cimarron County,3.5
40027,Oklahoma,Cleveland County,2.71
40029,Oklahoma,Coal County,9.17
40031,Oklahoma,Comanche County,0.54
40033,Oklahoma,Cotton County,0.84
40035,Oklahoma,Craig County,1.26
40037,Oklahoma,Creek County,5.97
40039,Oklahoma,Custer County,0.34
40041,Oklahoma,Delaware County,0.66
40043,Oklahoma,Dewey County,0.15
40045,Oklahoma,Ellis County,2.37
40047,Oklahoma,Garfield County,6.45
40049,Oklahoma,Garvin County,4.45
40051,Oklahoma,Grady County,1.36
40053,Oklahoma,Grant County,9.18
40055,Oklahoma,Greer County,6.21
40057,Oklahoma,Harmon County,9.33
40059,Oklahoma,Harper County,6.08
40061,Oklahoma,Haskell County,6.26
40063,Oklahoma,Hughes County,8.5
40065,Oklahoma,Jackson County,0.35
40067,Oklahoma,Jefferson County,6.24
40069,Oklahoma,Johnston County,8.09
40071,Oklahoma,Kay County,4.77
40073,Oklahoma,Kingfisher County,7.96
40075,Oklahoma,Kiowa County,6
40077,Oklahoma,Latimer County,1.47
40079,Oklahoma,Le Flore County,0.77
40081,Oklahoma,Lincoln County,4.88
40083,Oklahoma,Logan County,6.39
40085,Oklahoma,Love County,5.87
40087,Oklahoma,McClain County,0.85
40089,Oklahoma,McCurtain County,2.15
40091,Oklahoma,McIntosh County,0.31
40093,Oklahoma,Major County,7.96
40095,Oklahoma,Marshall County,8.41
40097,Oklahoma,Mayes County,2.79
40099,Oklahoma,Murray County,9.21
40101,Oklahoma,Muskogee County,0.86
40103,Oklahoma,Noble County,2.42
40105,Oklahoma,Nowata County,7.97
40107,Oklahoma,Okfuskee County,8.14
40109,Oklahoma,Oklahoma County,8.13
40111,Oklahoma,Okmulgee County,6.28
40113,Oklahoma,Osage County,2.8
40115,Oklahoma,Ottawa County,5.15
40117,Oklahoma,Pawnee County,4.27
40119,Oklahoma,Payne County,1.62
40121,Oklahoma,Pittsburg County,6.52
40123,Oklahoma,Pontotoc County,9.98
40125,Oklahoma,Pottawatomie County,2.54
40127,Oklahoma,Pushmataha County,7.73
40129,Oklahoma,Roger Mills County,7.05
40131,Oklahoma,Rogers County,1.57
40133,Oklahoma,Seminole County,7.96
40135,Oklahoma,Sequoyah County,9.06
40137,Oklahoma,Stephens County,8.31
40139,Oklahoma,Texas County,0.63
40141,Oklahoma,Tillman County,2.06
40143,Oklahoma,Tulsa County,4.44
40145,Oklahoma,Wagoner County,7.32
40147,Oklahoma,Washington County,8.75
40149,Oklahoma,Washita County,5.31
40151,Oklahoma,Woods County,7
40153,Oklahoma,Woodward County,4.43
41001,Oregon,Baker County,3.84
41003,Oregon,Benton County,9.23
41005,Oregon,Clackamas County,9.32
41007,Oregon,Clatsop County,3.27
41009,Oregon,Columbia County,7.1
41011,Oregon,Coos County,6.32
41013,Oregon,Crook County,7.84
41015,Oregon,Curry County,8.88
41017,Oregon,Deschutes County,9.07
41019,Oregon,Douglas County,3.4
41021,Oregon,Gilliam County,2.2
41023,Oregon,Grant County,1.67
41025,Oregon,Harney County,6.44
41027,Oregon,Hood River County,7.64
41029,Oregon,Jackson County,7.58
41031,Oregon,Jefferson County,3.21
41033,Oregon,Josephine County,0.72
41035,Oregon,Klamath County,0.84
41037,Oregon,Lake County,7.89
41039,Oregon,Lane County,8.92
41041,Oregon,Lincoln County,3.59
41043,Oregon,Linn County,6.27
41045,Oregon,Malheur County,4.95
41047,Oregon,Marion County,5.03
41049,Oregon,Morrow County,0.92
41051,Oregon,Multnomah County,7.22
41053,Oregon,Polk County,0.29
41055,Oregon,Sherman County,4.78
41057,Oregon,Tillamook County,8.38
41059,Oregon,Umatilla County,3.46
41061,Oregon,Union County,1.44
41063,Oregon,Wallowa County,1.87
41065,Oregon,Wasco County,9.44
41067,Oregon,Washington County,4.86
41069,Oregon,Wheeler County,0.42
41071,Oregon,Yamhill County,8.54
42001,Pennsylvania,Adams County,5.75
42003,Pennsylvania,Allegheny County,3.6
42005,Pennsylvania,Armstrong County,2.38
42007,Pennsylvania,Beaver County,9.33
42009,Pennsylvania,Bedford County,5.16
42011,Pennsylvania,Berks County,5.42
42013,Pennsylvania,Blair County,4.41
42015,Pennsylvania,Bradford County,5.87
42017,Pennsylvania,Bucks County,2.47
42019,Pennsylvania,Butler County,9.24
42021,Pennsylvania,Cambria County,2.9
42023,Pennsylvania,Cameron County,3.34
42025,Pennsylvania,Carbon County,4.49
42027,Pennsylvania,Centre County,7.37
42029,Pennsylvania,Chester County,1.87
42031,Pennsylvania,Clarion County,1.11
42033,Pennsylvania,Clearfield County,3.49
42035,Pennsylvania,Clinton County,6.54
42037,Pennsylvania,Columbia County,5
42039,Pennsylvania,Crawford County,6.12
42041,Pennsylvania,Cumberland County,3.52
42043,Pennsylvania,Dauphin County,4.86
42045,Pennsylvania,Delaware County,8.65
42047,Pennsylvania,Elk County,0.51
42049,Pennsylvania,Erie County,5.63
42051,Pennsylvania,Fayette County,4.53
42053,Pennsylvania,Forest County,2.24
42055,Pennsylvania,Franklin County,0.68
42057,Pennsylvania,Fulton County,4.03
42059,Pennsylvania,Greene County,8.19
